,Unnamed: 0,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass,x_um,y_um
445,445,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,0,3,2,0,44,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0,0,4,1,0,1,0,0,1,9,0,1,0,2,1,0,1,1,5,0,0,34,2,0,3,1,1,0,1,2,1,0,0,4,0,38,0,0,0,0,1,0,0,0,0,1,298,0,0,3,0,0,0,2,1,0,9,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,16,1,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,3,0,6,0,0,0,0,0,1,0,1,0,0,4,30,0,32,2,0,3,1,0,5,1,0,0,48,0,0,1,2,0,0,2,0,0,0,1,0,538,0,2,0,0,0,1,1,1,0,0,0,24,1,0,2,0,2,7,46,0,0,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,4,1,0,3,9,0,0,408.2400000000089,[1912.61337076 5879.5830543 ],1394,105,1912.61337076,5879.5830543
446,446,0,0,0,2,0,0,0,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,46,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,22,6,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8,0,38,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,1,0,0,18,0,0,3,1,0,0,97.1999999999996,[1909.46337076 5117.2830543 ],376,107,1909.46337076,5117.2830543
447,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,18,0,0,1,0,0,1,0,0,0,16,0,0,0,1,0,0,0,0,0,0,1,0,172,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,124.74000000000187,[1909.91337076 5762.5830543 ],338,72,1909.91337076,5762.5830543
448,448,0,0,0,1,3,0,0,6,0,0,0,0,1,0,1,0,1,5,1,3,0,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,36,1,4,0,0,0,1,1,0,3,3,0,0,110,0,0,1,21,0,0,0,1,1,0,0,1,0,1,0,104,0,0,0,0,0,0,2,2,0,4,5,5,0,0,0,0,0,0,1,0,1,1,0,0,10,4,0,0,0,0,2,0,0,3,0,1,0,276,138,1,1,1,15,2,17,1,2,3,0,0,2,34,0,0,0,1,1,0,2,0,1,0,66,6,2,3,0,5,0,6,0,1,7,1,0,3,0,58,1,2,1,0,2,1,2,1,0,0,0,5,4,6,0,7,0,0,4,1,1,0,2,0,0,1,5,0,1,158,0,0,1,0,3,2,1,0,1,4,0,1,2,1,2,1,3,6,6,12,92,0,198,0,0,12,13,1,6,0,0,0,14,6,3,1,6,0,1,1,0,0,0,2,3,582,0,0,2,6,3,0,0,0,2,0,6,140,4,0,4,1,5,1,4,0,1,0,8,0,0,0,0,0,7,1,2,0,4,1,8,1,3,1,2,1,4,32,4,0,10,7,1,0,771.1199999999923,[1920.26337076 5974.9830543 ],2483,107,1920.26337076,5974.9830543
449,449,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,2,0,1,0,1,0,1,1,0,4,0,34,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,38,0,0,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,0,0,2,0,0,1,94,54,0,1,0,1,3,0,0,0,1,0,0,1,16,1,0,0,0,2,0,0,0,1,0,32,2,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,2,1,0,1,0,1,10,0,1,0,0,0,1,1,0,1,1,1,0,1,2,0,0,0,2,0,2,32,0,80,0,0,0,3,0,2,0,0,0,22,2,0,2,2,0,1,1,0,0,0,1,0,302,0,1,3,0,0,0,1,0,0,0,0,90,0,0,12,0,0,0,12,0,0,3,3,0,1,1,1,0,0,0,1,2,1,1,0,1,1,2,0,1,1,10,1,0,0,1,0,0,344.2500000000041,[1916.21337076 6520.8330543 ],1023,107,1916.21337076,6520.8330543
450,450,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,8,7,0,0,1,1,0,0,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,13,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1,1,0,2,0,0,1,2,0,0,3,0,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,1,181.43999999999042,[1913.06337076 5326.0830543 ],231,66,1913.06337076,5326.0830543
451,451,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,44,0,0,2,3,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,184,0,1,14,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,179.0099999999967,[1913.51337076 5627.1330543 ],446,74,1913.51337076,5627.1330543
452,452,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,4,0,0,0,2,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,109.35000000000493,[1913.51337076 5250.9330543 ],173,97,1913.51337076,5250.9330543
453,453,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,1,1,1,0,1,1,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,5,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2,0,12,0,0,3,0,0,0,1,0,0,1,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,30,0,22,2,0,2,4,0,0,0,0,1,28,5,0,0,4,0,0,0,0,0,0,0,0,264,0,0,2,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,14,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,1,0,0,194.40000000000126,[1913.96337076 6535.2330543 ],613,105,1913.96337076,6535.2330543
454,454,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,3,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,8,0,0,0,16,4,0,1,1,4,0,7,2,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,8,1,0,2,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,0,48,0,0,3,6,0,1,0,0,0,4,1,0,1,1,0,0,0,0,0,0,2,3,200,0,0,0,0,1,1,0,0,0,0,1,2,0,0,15,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,1,0,0,0,8,1,0,4,3,0,0,98.01000000000407,[1914.41337076 5105.1330543 ],556,235,1914.41337076,5105.1330543
455,455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,1,2,110,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,4,2,4,1,0,0,0,0,0,2,0,0,0,18,8,0,1,0,4,0,0,0,0,1,0,0,3,14,0,0,0,0,0,0,0,0,2,0,18,0,0,2,0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,30,0,48,0,0,0,4,0,0,0,0,1,22,2,0,0,2,0,0,0,0,0,0,2,0,328,0,1,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,14,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,4,3,0,1,262.4399999999941,[1917.56337076 6562.6830543 ],764,107,1917.56337076,6562.6830543
456,456,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,5,0,0,0,3,0,0,0,0,12,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,54,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,1,1,0,0,0,0,0,120,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,145.80000000000246,[1917.11337076 5614.0830543 ],369,74,1917.11337076,5614.0830543
457,457,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,4,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,3,2,0,4,0,26,1,0,2,0,0,2,0,0,2,14,0,0,0,4,0,0,0,0,0,1,3,4,428,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,261.6300000000048,[1918.01337076 6204.0330543 ],715,73,1918.01337076,6204.0330543
458,458,0,1,0,2,9,0,0,3,0,3,0,0,1,0,1,3,0,7,2,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,42,0,7,4,6,0,2,0,1,0,2,7,1,196,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,66,1,0,0,4,0,0,2,0,0,10,9,19,0,0,1,3,2,0,4,1,5,0,0,1,24,16,3,1,0,7,0,0,0,19,0,0,0,60,28,0,2,4,11,6,22,4,2,2,0,0,0,10,0,1,0,4,0,0,3,0,2,0,38,3,0,17,0,2,4,3,1,1,5,3,0,0,0,64,4,2,0,0,0,0,1,1,0,0,1,28,6,1,2,20,0,0,13,0,1,5,0,10,3,0,9,14,1,12,0,0,1,0,2,6,0,0,0,0,0,2,0,2,0,0,2,1,0,29,104,0,222,1,1,6,17,1,2,0,0,1,30,8,0,0,4,0,2,1,0,0,2,7,9,1038,0,1,1,1,2,3,2,0,0,0,15,48,3,1,63,1,0,0,90,0,0,3,6,1,0,0,2,2,6,0,3,4,2,0,57,0,1,1,0,0,2,10,3,0,12,6,0,1,544.3199999999995,[1922.06337076 5069.5830543 ],2799,107,1922.06337076,5069.5830543
459,459,0,0,0,2,4,0,0,1,0,3,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0,1,4,0,1,1,0,0,0,0,0,0,134,1,1,2,4,1,1,0,4,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,1,2,1,0,0,6,4,3,0,0,0,1,0,1,9,0,0,0,1000,110,0,0,0,7,0,3,0,0,0,0,1,0,4,0,0,0,0,4,0,1,0,0,1,16,5,3,2,0,5,0,3,0,1,1,0,0,1,0,14,7,0,0,0,1,0,2,6,0,0,0,5,1,2,0,0,0,0,2,0,0,0,0,15,1,2,2,0,0,6,1,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,11,0,3,174,0,176,0,0,7,16,0,0,0,0,0,10,2,0,0,2,0,0,1,1,0,1,4,2,178,2,0,1,5,2,0,0,0,1,0,3,22,0,0,11,0,1,0,14,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,11,0,3,1,0,1,0,24,1,0,14,2,0,0,374.2200000000143,[1921.16337076 6171.6330543 ],2265,107,1921.16337076,6171.6330543
460,460,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,4,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,54,1,0,2,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,26,0,6,1,0,1,3,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,261.6299999999948,[1918.91337076 6470.4330543 ],645,107,1918.91337076,6470.4330543
461,461,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,0,0,3,0,0,0,0,0,114,2,0,1,2,1,1,0,4,0,1,0,0,0,0,0,84,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,0,2,0,0,0,4,6,1,0,0,0,0,0,1,2,0,0,0,560,104,0,0,1,11,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,16,5,0,1,0,0,0,1,0,0,3,0,0,0,0,14,2,1,0,0,0,0,1,1,0,2,0,4,2,1,0,1,0,1,1,0,0,0,0,6,0,1,0,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,116,0,90,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1,106,0,0,0,3,3,0,0,0,1,0,0,8,0,0,4,0,2,0,6,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,1,10,1,0,7,4,0,0,306.180000000014,[1919.36337076 6582.9330543 ],1415,107,1919.36337076,6582.9330543
462,462,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,8,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,181.44000000000642,[1919.36337076 5464.6830543 ],90,8,1919.36337076,5464.6830543
463,463,0,1,0,1,3,0,0,0,0,1,0,1,2,0,0,0,0,1,3,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,50,0,1,5,8,0,1,3,0,1,2,2,0,200,1,1,3,3,2,2,0,3,0,0,1,1,0,0,0,184,2,0,0,1,0,0,2,1,0,8,3,2,2,1,0,0,1,0,1,1,3,2,1,0,12,19,4,0,0,0,0,0,1,9,0,1,0,630,330,0,0,1,23,1,8,1,0,3,0,1,5,78,0,0,1,1,1,0,3,0,1,0,46,15,0,5,0,0,0,7,0,0,3,4,0,0,0,44,0,2,1,0,1,0,3,2,0,1,1,32,6,3,2,10,0,1,1,0,0,0,2,3,0,0,6,2,2,50,0,5,3,0,2,5,3,0,0,1,0,1,2,0,5,1,6,11,2,6,106,1,354,0,0,3,19,0,3,0,0,0,38,5,2,1,9,0,1,0,0,2,0,8,1,608,1,2,1,7,2,2,1,0,1,2,0,62,6,0,29,1,1,0,70,0,0,0,9,1,0,0,2,0,4,0,2,0,4,0,3,0,3,0,1,0,2,22,2,0,17,12,0,1,578.3399999999924,[1922.51337076 6124.3830543 ],3401,107,1922.51337076,6124.3830543
464,464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,0,0,0,1,0,0,1,0,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0,1,0,0,8,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,3,0,0,0,1,3,0,10,0,1,3,0,4,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,66,0,0,4,2,0,4,0,0,0,18,0,1,0,4,0,0,0,0,0,0,4,0,444,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,1,4,12,0,0,0,13,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,8,0,0,11,7,0,0,291.59999999999667,[1922.96337076 5755.3830543 ],910,75,1922.96337076,5755.3830543
465,465,0,1,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16,0,0,7,3,0,0,0,0,0,2,4,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,1,8,0,0,0,22,10,0,1,1,1,0,2,2,0,1,0,0,2,26,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0,2,0,2,0,0,0,1,1,3,0,20,0,0,1,0,1,0,0,0,0,0,0,13,3,5,0,4,0,0,1,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,46,0,10,0,0,2,0,0,1,0,0,0,10,3,0,0,4,0,1,0,0,0,0,1,1,592,0,0,0,0,1,0,1,0,0,0,0,10,1,1,23,4,0,0,12,0,0,0,3,0,0,0,0,0,3,1,0,1,2,1,0,0,0,1,0,1,1,2,0,0,2,4,1,2,291.59999999999667,[1922.06337076 6059.5830543 ],1022,107,1922.06337076,6059.5830543
